STT;Vị trí xếp giá;Mã xếp giá;Số lượng;Nhan đề;Nhan đề song song;Tác giả;Thể loại;Tập;Năm XB;Lần XB;Nhà XB;Ngôn ngữ;Mã quốc tế;;;
6182;880;880-018;1;Văn học Nhật Bản　Vẻ đẹp mong manh và bất tận;0;Lam Anh;Nghiên cứu văn học & ngôn ngữ;0;2021;1;NXB Tổng hợp Thành phố Hồ Chí Minh;Vietnamese;9786043350975;;;
6183;890;880-019;2;Dịch văn học - Một số vấn đề lí thuyết và các bài học kinh nghiệm　Kỷ yếu hội thảo khoa học quốc tế;0;Đại học Quốc gia Hà Nội - Trường Đại học KHXH&NV - Khoa Văn học;Khác;0;2016;1;NXB Đại học Quốc gia Hà Nội;Vietnamese;9786046257363;;;
6184;890;890-001-1;1;Ước mơ của bạn nhất định thành hiện thực;二十一世紀の子供たちへ 君の思いは必ず実現する;Inamori Kazuo;Kỹ năng sống;0;2006;1;NXB Trẻ;Vietnamese;8934974054955;;;
6185;890;890-001-2;1;Thách thức từ con số 0;0;Inamori Kazuo;Kỹ năng sống;0;2015;1;NXB Lao động;Vietnamese;9786045933329;;;
6186;890;890-001-3;0;Nuôi dưỡng tâm hồn mở rộng kinh doanh;心を高める、経営を伸ばす;Inamori Kazuo;Kỹ năng sống;0;2017;1;NXB Lao động - Xã hội;Vietnamese;978-604-65-1783-2;;;
6187;890;890-001-4;1;Con đường đi đến thành công bằng sự tử tế;人生の王道;Inamori Kazuo;Kỹ năng sống;0;2017;1;NXB Trẻ;Vietnamese;978-604-1-08086-7;;;
6188;890;890-001-5;1;Cách sống;生き方;Inamori Kazuo;Kỹ năng sống;0;2017;9;NXB Lao động - Xã hội;Vietnamese;978-604-65-3038-1;;;
6189;890;890-002-1;1;Nhà xuất bản Kim Đồng 　Tác giả - Tác phẩm;0;0;Mỹ thuật;1;2017;1;NXB Kim Đồng;Vietnamese;0;;;
6190;890;890-002-2;1;Nhà xuất bản Kim Đồng với mỹ thuật cho thiếu nhi;0;0;Mỹ thuật;1;2017;1;NXB Kim Đồng;Vietnamese;0;;;
6191;890;890-003;0;"""Thói quen xấu ơi, chào mi""";0;Koike Ryunosuke;Kỹ năng sống;0;2011;1;NXB Thời Đại;Vietnamese;8936037793856;;;
6192;890;890-004;1;Đặng Thái Sơn - Người được Chopin chọn;0;Ikuma Yoshiko;Âm nhạc;0;2008;0;NXB Trẻ;Vietnamese;0;;;
6193;890;890-005;0;Mạn đàm nhân sinh;-;Matsushita Konosuke;Khác;0;2008;0;Alpha books;Vietnamese;8936037741239;;;
6194;890;890-006-1;1;Bí mật của nước;0;Masaru Emoto;Khoa học;0;2013;1;NXB Từ điển Bách Khoa;Vietnamese;9786049320439;;;
6195;890;890-006-2;1;Thông điệp của nước;0;Masaru Emoto;Khoa học;0;2014;1;NXB Lao động;Vietnamese;9786045919804;;;
6196;890;890-007;1;Để trở thành Samurai tiếng Nhật;0;Abe Masayuki (Trần Thị Thu Thủy);Khác;0;2012;1;NXB Lao động - Xã hội;Dual lingual;8936037746289;;;
6197;890;890-008;2;Nhật Bản hành trình và cảm nhận;0;Nguyễn Thị Thu Hà;Khác;0;2015;1;NXB Thông tin và truyền thông;Vietnamese;9786048011796;;;
6198;890;890-009;1;Những phương thức phục hồi sức khỏe theo tự nhiên;自然生活;Nishi Katsuzo;Khác;0;2012;1;NXB Lao động;Vietnamese;8936065580770;;;
6199;890;890-011;1;Triết lý kinh doanh thực tiễn;0;Matsushita Konosuke ;Khác;0;2009;1;Dân trí;Vietnamese;0;;;
6200;890;890-012;1;Honda Soichiro - Biến giấc mơ thành sức mạnh đi tới;0;Honda Soichiro;Khác;0;2006;1;NXB Văn hóa Sài gòn;Vietnamese;-;;;
6201;890;890-013;1;Các thế giới song song;パラレルワールド―11次元の宇宙から超空間へ;Michio Kaku;Khoa học;0;2020;1;NXB Thế Giới;Vietnamese;9786047778362;;;
6202;890;890-014;1;Phúc ông tự truyện;0;Yukichi Fukuzawa;Khác;0;2006;1;NXB Tri thức;Vietnamese;-;;;
6203;890;890-015;1;Made in Japan - Akio Morita & Sony: Đột phá chất lượng - Kiến tạo tương lai;0;Akio Morita;Kinh tế;0;2015;2;NXB Đại học Kinh tế quốc dân;Vietnamese;0;;;
6204;890;890-016;0;Joint proceedings：international Symposium on Area Informatics and historical studies in Thang Long - Hanoi (mất);International Symposium on Digital Preservation of historical Heritage in Thang Long - Hanoi based on Area Informatics;-;Khác;0;2006;1;Center for Southeast Asian Studies, Kyoto University;Dual lingual;4901668196;;;
6205;890;890-017;0;Thích gì làm nấy;0;Ryu Murakami;Khác;0;2017;1;NXB khoa học xã hội;Vietnamese;9786049448287;;;
6206;890;890-018;0;Phong cách M&A Nhật Bản;0;Yoshida Maaki;Kinh tế;0;2009;1;Văn Hoá Thông Tin;Vietnamese;0;;;
6207;890;890-019;0;Du học Nhật Bản;0;Phi Hoa;Khác;0;2017;1;NXB Thế Giới;Vietnamese;978-6024-77-2437-6;;;
6208;890;890-020;1;Nghệ thuật hòa bình - Những lời dạy của khai tổ Aikido;Morihei Ueshiba - The Art of Peace;Morihei Ueshiba;Khác;0;2019;1;NXB Hồng Đức;Vietnamese;9786048977436;;;
6209;890;890-021;1;Nghệ thuật bài trí của người Nhật;人生がときめく片づけの魔法;Marie Kondo;Lối sống;0;2020;13;NXB Lao Động;Vietnamese;9786049821462;;;
6210;890;890-022;1;Lối sống tối giản của người Nhật;ぼくたちに、もうモノは必要ない。;Sasaki Fumio;Lối sống;0;2020;16;NXB Lao Động;Vietnamese;9786049943713;;;
6211;890;890-023;0;Bí Kíp Học Tập Chuẩn Nhật;現役東大生がこっそりやっている、頭がよくなる勉強法;Shimizu Akihiro;Khoa học;0;2020;1;NXB Công Thương;Vietnamese;9786049885051;;;
6212;890;890-024-1;1;Dám bị ghét;嫌われる勇気;Kishimi Ichiro & Koga Fumitake;Lối sống;0;2019;1;NXB Dân Trí ;Vietnamese;9786048883416;;;
6213;890;890-024-2;1;Dám hạnh phúc;幸せになる勇気;Kishimi Ichiro & Koga Fumitake;Lối sống;0;2020;1;NXB Dân Trí ;Vietnamese;9786048892401;;;
6214;890;890-025;1;Quy luật của tấm gương;鏡の法則;Noguchi Yoshinori;Lối sống;0;2019;1;NXB Phụ Nữ Việt Nam;Vietnamese;9786045669785;;;
6215;890;890-026;1;Ikigai - Bí mật sống trường thọ và hạnh phúc của người Nhật;IKIGAI;Ken Mogi;Lối sống;0;2018;1;NXB Thế Giới;Vietnamese;9786047752324;;;
6216;890;890-027;1;Phương pháp rèn luyện bộ não tập trung tức thì;脳を鍛える!ケータイでできるみんなの脳力トレーニング;Ken'ichiro Mogi;Khoa học;0;2020;1;NXB Lao Động;Vietnamese;9786043017045;;;
6217;890;890-028;1;Luyện trí não - 60 ngày cải thiện trí não;川島隆太教授の脳を鍛える大人の計算ドリル 単純計算60日;Kawashima Ryuta;Khoa học;0;2020;1;NXB Đà Nẵng;Vietnamese;9786048453244;;;
6218;890;890-029;1;Mặt trời và thép;太陽と鉄;Mishima Yukio;Tiểu luận;0;2023;1;NXB Hội Nhà Văn;Vietnamese;9786044737843;;;
6219;890;890-031;1;Cứ an nhiên rồi sẽ bình yên;0;0;0;0;0;0;0;0;0;;;
6220;890;890-032;1;Sống đơn giản cho mình thanh thản;0;0;0;0;0;0;0;0;0;;;
6221;890;890-033;1;Cách sống trên đời - Về nghệ thuật nuông chiều bản thân;てきとう和尚が説く この世の歩き方 - 心がスッと軽くなる40のお話;Urakami Tetsuya;Lối sống;0;2024;1;NXB Dân Trí ;Vietnamese;9786044007397;;;
6222;890;890-034;1;52 thiền ngữ thức tỉnh cho người bận rộn;人生に信念はいらない―考える禅入門;Shinsuke Hosokawa;Lối sống;0;2023;1;NXB Thế Giới;Vietnamese;9786047782772;;;
6223;890;890-035;1;Bí quyết tối giản cho người bận rộn - Đừng để việc nhà trở thành gánh nặng của bạn - Dọn nhà;愛のエネルギー家事;Kamoya Maki;Lối sống;0;2024;1;NXB Thế Giới;Vietnamese;9786047766338;;;
6224;890;890-039;1;Bí quyết kiểm soát cơn giận - Giải tỏa tận gốc những cảm xúc tiêu cực và sống vui vẻ hơn;イヤな感情をもとから断つ! 「怒ってしまう自分」が消える本;Kuranari Hiroshi;Khoa học;0;2021;1;NXB Thanh Hóa;Vietnamese;9786047448340;;;
6225;890;890-040;1;"Đọc nhiều nhớ được bao nhiêu?　""Hack não"" để đọc nhanh và nhớ lâu";読んだら忘れない読書術;Kabasawa Zion;Khoa học;0;2022;2;NXB Dân Trí ;Vietnamese;9786043448306;;;
6226;890;890-041;1;Làm sao học ít hiểu nhiều?　Phương pháp dung nạp kiến thức hiệu quả;ムダにならない勉強法;Kabasawa Zion;Khoa học;0;2021;1;NXB Dân Trí ;Vietnamese;9786043149609;;;
6227;890;890-042;1;Rèn luyện trí nhớ siêu tốc　Tăng cường siêu trí nhớ bằng các kỹ năng thực tế và dễ ứng dụng;覚えない記憶術;Kabasawa Zion;Khoa học;0;2021;1;NXB Lao Động;Vietnamese;9786043258790;;;
6228;890;890-043;1;Thất bại của danh nhân - Người càng giỏi càng gặp nhiều thất bại;失敗図鑑　すごい人ほどダメだった!;Oono Masato ;Khác ;0;2021;1;NXB Phụ Nữ Việt Nam;Vietnamese;9786043298871;;;
6229;890;890-044;1;Hợp tác nghiên cứu Việt Nam và Nhật Bản　Từ giáo dục nhồi nhét sang giáo dục tích cực;0;Nhiều tác giả;Nghiên cứu;0;2016;1;Forest;Vietnamese;0;;;
6230;890;890-045;1;Sự trung thực của xác chết　Ghi chép của một nhà pháp y;死体格差：解剖台の上の「声なき声」より;Nishio Hajime ;Khoa học;0;2022;1;NXB Thế Giới;Vietnamese;9786043458329;;;
6231;890;890-046;2;Giải quyết những trở ngại trong học tập;中高生の勉強あるある、解説します。;Ikesue Shota, Nonaka Shohei;Trẻ em;0;2020;1;NXB Kim Đồng;Vietnamese;9786042266598;;;
6232;890;890-047;1;Phương pháp tối ưu hóa trí nhớ trong công việc;覚えない記憶術;Kabasawa Zion;Khoa học;0;2019;1;NXB Lao Động;Vietnamese;9786049821912;;;
6233;890;890-048;1;Hoa hồng bất tử - Rosa Luxemburg;0;Quỹ Rosa Luxemburg;Tiểu sử;0;2021;1;NXB Phụ Nữ Việt Nam;Vietnamese;9786045694947;;;
6234;890;890-049;1;Các món sushi - cơm cuộn;0;Thanh Nguyên, Triệu Thị Chơi;Ẩm thực;0;2017;1;NXB Phụ Nữ;Vietnamese;9786045642115;;;
6235;910;910-001;1;ベトナム友好と連帯の旅;－;志位知夫;Chính trị;0;2007;0;新日本出版社;Japanese;9784406050395;;;
6236;910;910-002;1;現代ベトナムの政治と外交;0;中野亜里;Chính trị;1;2007;1;暁印書館;Japanese;9784870151581;;;
6237;910;910-003;2;ベトナムの対外関係・21世紀の挑戦;0;白石昌也;Chính trị;1;2005;1;暁印書館;Japanese;9784870151512;;;
6238;910;910-004;1;日本・ベトナム関係を学ぶ人のために;0;木村汎/グエンズイズン・古田元夫;Chính trị;0;2000;1;世界思想社;Japanese;9784790708452;;;
6239;910;910-005;1;ベトナムの人権・多元的民主化の可能性;0;中村亜里;Chính trị;0;2009;1;福村出版;Japanese;9784571400230;;;
6240;910;910-006;1;ドイモイ誕生　ベトナムにおける改革路線の形成過程;0;古田元夫;Chính trị;0;2009;1;青木書店;Japanese;9784250209109;;;
6241;910;910-007;1;ベトナム人と日本人;0;穴吹允;Chính trị・Xã hội;0;1995;1;PHP研究所;Japanese;4569546080;;;
6242;910;910-008;0;現代ベトナムを知るための60章;0;今井昭夫・岩井美佐紀;Chính trị;0;2011;6;明石書店;Japanese;9784750319001;;;
6243;920;920-001;1;ベトナム産業分析;0;中西宏太;Kinh tế;0;2010;1;時事通信社;Japanese;9784788710696;;;
6244;920;920-002;1;ベトナムの投資・会社法・会計税務・労務;0;久野康成;Kinh tế;0;2011;1;TCG出版 ;Japanese;9784883384525;;;
6245;920;920-003;0;Văn hóa kinh doanh ở Việt Nam hiện nay;0;TS. Nguyễn Thị Ngọc Anh;Kinh tế;0;2013;1;NXB Chính trị quốc gia;Vietnamese;8935211123601;;;
6246;920;920-004;1;早わかりベトナムビジネス;0;ベトナム経済研究所・窪田光単純;Kinh tế;2;2008;0;日刊工業新聞社;Japanese;9784526061554;;;
6247;920;920-005;0;ハローベトナム2011;Hello Vietnam;0;0;0;2010;1;Nhà xuât bản phương Đông;0;0;;;
6248;920;920-006;1;ハローベトナム2015;Hello Vietnam;0;0;0;2015;1;NXB Thông tấn;Japanese;9786049057724;;;
6249;920;920-007-9;1;Viet Nam Annual Economic Report 2017: Accelerating Reforms towards a Faciliating State;0;0;Kinh tế;9;2018;1;NXB Thế Giới;English;9786047753246;;;
6250;920;920-007-10;1;Viet Nam Annual Economic Report 2018: Understanding the Labor Market for Productivity Enhancements;0;0;Kinh tế;10;2018;1;NXB Thế Giới;English;9786047753253;;;
6251;930;930-001;1;世界の市場・ベトナム・カンボジア（アジア編5）;-;－;Guide book;0;2007;1;アリス館;Japanese;9784752003588;;;
6252;930;930-002;0;世界の国ぐに－17・ベトナム;-;吉田忠正・坪井善明;Guide book;0;2007;0;ポプラ社;Japanese;9784591095461;;;
6253;930;930-003;1;ディーボー;Đi bộ;内野仁;Du lịch;0;2007;1;パレード;Japanese;9784434109317;;;
6254;930;930-004;1;ハッピーベトナム;Happy Vietnam;-;Du lịch;0;2002;0;双葉社;Japanese;9784575294736;;;
6255;930;930-005;2;日々の出会い;Gặp gỡ;Maejima Takashi;Du lịch;0;2006;1;NXb Thế giới;Dual lingual;-;;;
6256;930;930-006;1;ハノイの香り;Hà Nội trong mắt tôi;Maejima Takashi;Du lịch;1;2005;1;NXb Thế giới;Dual lingual;-;;;
6257;930;930-007;1;ベトナムで見つけた;かわいい・おいいし・安いベトナム;杉浦さやか;Du lịch;0;2000;6;祥伝社;Japanese;9784396312169;;;
6258;930;930-008;0;フラヌール17・ベトナム;-;-;Du lịch;0;2006;1;NOVA;Japanese;9784860981235;;;
6259;930;930-009;1;ヴェトナム;魔法の「インドシナの宝石;-;Du lịch;0;2005;2;日経BP企画;Japanese;9784861300677;;;
6260;930;930-010;1;Ngõ phố Hà Nội - Những khám phá;ハノイ路地ーその検索;Ito Tetsuji;Du lịch;0;2009;1;NXB Khoa học xã hội ;Vietnamese;-;;;
6261;930;930-011;1;ハノイ式生活;-;飯塚尚子;Du lịch;1;1998;1;世界文化社;Japanese;9784418985081;;;
6262;930;930-012;1;行ってはいけないベトナム;-;竹内書店新社アジア編集部;Du lịch;0;2001;1;竹内書店新社;Japanese;9784803503258;;;
6263;930;930-013;1;Nhà hát lớn Hà Nội - Vẻ đẹp tròn thế kỷ;0;Nhiều tác giả;Du lịch;0;2011;1;NXB Hội Nhà Văn;Vietnamese;0;;;
6264;930;930-014;1;ハノイ路地のエスのグラフィ;0;伊藤哲司;Văn hóa;0;2001;1;ナカニシヤ出版;Japanese;9784888486309;;;
6265;930;930-015;1;はかりとものさしのベトナム史 植民統治と伝統文化の共存;0;関本紀子;Văn hóa;0;2010;1;風響社;Japanese;9784894897472;;;
6266;930;930-016;1;周縁の文化交涉学シリーズ7　フエ地域の歴史と文化 : 周辺集落と外からの視点;0;西村昌也;Văn hóa;7;2012;1;関西大学文化交涉学教育研究拠点;Japanese;9784990621322;;;
6267;930;930-017;1;「安南王国」の夢　ベトナム独立を支援した日本人;0;牧久;Lịch sử;0;2012;1;Wedge;Japanese;9784863100947;;;
6268;930;930-018;0;物語ヴェトナムの歴史;0;小倉貞夫;Lịch sử;0;2009;4;中公新書;Japanese;9784121013729;;;
6269;930;930-019;1;ベトナム女性史―フランス植民地時代からベトナム戦争まで;0;Le Thi Nham Tuyet　-　レ・ティ・ニャム・トゥエット;Lịch sử;0;2010;1;明意書店;Japanese;9784750333205;;;
6270;930;930-020;1;日本・ベトナム関係を学ぶ人のために;0;本村汎・D.D Nguyen・古田元夫;Lịch sử;1;2000;1;世界思想社;Japanese;9784790708452;;;
6271;930;930-021;1;ヴェトナム独立運動家ファンボイチャウ;0;内海三八郎;Lịch sử;0;1999;1;芙蓉書房出版;Japanese;9784829502259;;;
6272;930;930-022;1;日本をめざしたベトナムの英雄と皇子ーファン・ボイ・チャウとクオン・デ;0;白石昌也;Lịch sử;0;2012;1;彩流社;Japanese;9784779117305;;;
6273;930;930-023;1;ベトナムの世界史 中華世界から東南アジア世界へ;0;古田元夫;Lịch sử;0;1995;1;東京大学出版会;Japanese;9784130230452;;;
6274;930;930-024;1;Vietnam - exotic beaches & island;0;Nhiều tác giả;Du lịch;0;2013;1;Bộ Văn Hóa, Thể thao & Du lịch;English;0;;;
6275;930;930-025;1;World heritage Vietnam's treasures;Di sản thế giới tại Việt Nam;Nhiều tác giả;Du lịch;0;2013;1;Bộ Văn Hóa, Thể thao & Du lịch;Dual lingual;0;;;
6276;930;930-026;1;ベトナム縦断文化研修旅行報告書2012年;0;青山学院大学総合文化政策学部;Văn hóa;0;2009;0;ベトナム縦断文化研修旅行報告書2012年;Japanese;0;;;
6277;930;930-027;1;ハノイ在住者が選んだ私の好きな、ハノイ;0;ベトナムスケッチ編集部;0;0;2008;1;Nhà xuất bản thế giới;Japanese;0;;;
6278;930;930-028;1;大越・チャンパの都城・城郭遺跡の基礎的研究;0;西村昌也;0;0;2013;1;東南アジア埋蔵文化財保護基金;Japanese;978499031861;;;
6279;930;930-029;1;Lăng của hoàng đế Minh Mạng;0;Mai Khắc Ứng;0;0;1993;1;Hội Sử học Thừa Thiên - Huế;Vietnamese;0;;;
6280;930;930-030;1;中世大越国家の成立と変容;0;桃木至朗;Lịch sử;0;2011;1;大阪出版会;Japanese;9784872593815;;;
6281;930;930-031;1;アオザイ美人の仮説-おもしろまじめベトナム考;0;高橋伸二;Văn hóa;0;2017;1;時事通信社;Japanese;9784788715349;;;
6282;930;930-032;1;ベトナム戦争の「戦後」;0;中野亜里;Lịch sử;0;2005;2;めこん;Japanese;9784839601844;;;
6283;930;930-033;1;ベトナム革命の素顔;0;タイン ティン;Lịch sử;0;2002;1;めこん;Japanese;9784839601526;;;
6284;930;930-034;1;ホーチミン・ルート従軍記―ある医師のベトナム戦争1965‐1973;0;レカオダイ;Lịch sử・Văn hóa;0;2009;1;岩波書店;Japanese;9784000247689;;;
6285;930;930-035;1;ベトナム戦争(コレクション戦争×文学);0;開高健;Lịch sử;0;2012;1;集英社;Japanese;9784081570027;;;
6286;930;930-036;1;ベトナムの歴史(世界の教科書シリーズ);0;ファン・ゴクリエン;Lịch sử;4;2014;2;明石書店;Japanese;9784750328430;;;
6287;930;930-037;1;ベトナムの基礎知識(アジアの基礎知識);0;古田元夫;Lịch sử・Địa lý・Văn hóa;0;2017;1;めこん;Japanese;9784839603076;;;
6288;930;930-038;1;ベトナム:勝利の裏側;Bên Thắng Cuộc;Huy Đức;Lịch sử;0;2015;1;めこん;Japanese;9784839602918;;;
6289;930;930-039;1;フエベトナム都城と建築;0;伊藤毅;Lịch sử・Địa lý・Văn hóa;0;2018;1;中央公論美術出版;Japanese;9784805508510;;;
6290;930;930-040;1;ベトナム戦争―誤算と誤解の戦場 (中公新書);0;松岡完;Lịch sử・Địa lý・Văn hóa;0;2017;8;中央公論新社;Japanese;9784121015969;;;
6291;930;930-041;1;ベトナムの考古・古代学;0;西村昌也;Lịch sử・Địa lý・Văn hóa;0;2011;1;同成社;Japanese;9784886215567;;;
6292;930;930-042;1;Di sản tư liệu thế giới và tài liệu lưu trữ quốc gia tiêu biểu;International Documentary Heritages and Typical Records of National Significance;Bộ Nội vụ Cục Văn thư và Lưu trữ Nhà nước;Lịch sử・Địa lý・Văn hóa;0;2017;1;NXB Thông Tin và Truyền Thông;Dual lingual;0;;;
6293;930;930-043;1;54 Dân tộc Việt Nam;54 Ethnic Groups in Vietnam;0;Lịch sử・Địa lý・Văn hóa;0;2011;1;NXB Thông Tấn;Dual lingual;0;;;
6294;930;930-044;1;Bản đồ cổ Hà Nội và vùng phụ cận;Cartes anciennes de Hanoi et des environs;0;Lịch sử・Địa lý・Văn hóa;0;2008;1;NXB Thế Giới;Dual lingual;0;;;
6295;930;930-045;1;リビング・ヘリテージの国際協力　－町並み保存の現在と未来－;0;文化遺産国際協力コンソーシアム;Lịch sử・Địa lý・Văn hóa;0;2008;1;JCIC-Heritage;Japanese;0;;;
6296;930;930-046;1;Ancient Village Duong Lam;0;0;Lịch sử・Địa lý・Văn hóa;0;0;1;0;Dual lingual;0;;;
6297;930;930-047;1;Vietnam Museum of Ethnology;0;0;Lịch sử・Địa lý・Văn hóa;0;0;1;0;English;0;;;
6298;930;930-048;0;動きだした時計: ベトナム残留日本兵とその家族;0;白石昌也、古田元夫、坪井善明、栗木誠一、小松 みゆき ;Lịch sử・Địa lý・Văn hóa;0;2020;1;めこん;Japanese;9784839603212;;;
6299;930;930-049;1;90分でまるわかり ベトナム;0;池田浩明;Lịch sử・Địa lý・Văn hóa;0;2017;1;朝日新聞出版;Japanese;9784023331327;;;
6300;930;930-050;1;Mộc bản chùa Bổ Đà　Đề mục tổng quan;補陀寺木版;Sở Văn hóa, Thể thao và Du lịch tỉnh Bắc Giang;Lịch sử・Địa lý・Văn hóa;0;2015;1;NXB Văn Hóa Dân Tộc;Vietnamese;9786047006878;;;
6301;930;930-051;1;ハノイから行ける　ベトナム北部の少数民族紀行　―かわいい雑貨と美しい衣装に出会う旅―;0;西浮智子;Lịch sử・Địa lý・Văn hóa;0;2020;1;ダイヤモンド・ビッグ社;Japanese;9784478824825;;;
6302;930;930-052;0;ベトナム老人はなぜ元気なのか;0;Đỗ Hồng Ngọc;Lịch sử・Địa lý・Văn hóa;0;2001;2;草思社;Japanese;4794210361;;;
